timestamp,SunPow,tmpAmbient,tmpAmbient1,tmpAmbient2,interval,presence,hd,tmpAmbientFc,clouds,sunOrtho,xHeating,tmpRoom,tmpInventory,tmpDoorRoom,windSpeed,visibility
2024-03-31 22:38:21,0,10.5,11.3,10.8,6.3333333333,0,0,9.2081642512,98.1835748792,0.033410628,0.9082125604,21.5357487923,21.3374251208,19.3367149758,1.9210144928,10000
2024-03-31 22:39:21,2,10.5,11.2,10.6,6.5,0,0,9.203115942,98.1884057971,0.0342898551,0.9057971014,21.534057971,21.3370942029,19.3376811594,1.9213043478,10000
2024-03-31 22:40:21,0,10.4,11.3,10.8,6.6666666667,0,0,9.1980676329,98.193236715,0.0351690821,0.9033816425,21.5323671498,21.336763285,19.338647343,1.9215942029,10000
2024-03-31 22:41:21,1,10.4,11.2,10.9,6.8333333333,0,0,9.1930193237,98.1980676329,0.0360483092,0.9009661836,21.5306763285,21.3364323671,19.3396135266,1.921884058,10000
2024-03-31 22:42:21,1,10.3,11.2,10.8,7,0,0,9.1879710145,98.2028985507,0.0369275362,0.8985507246,21.5289855072,21.3361014493,19.3405797101,1.922173913,10000
2024-03-31 22:43:21,0,10.3,11.2,10.8,7.1666666667,0,0,9.1829227053,98.2077294686,0.0378067633,0.8961352657,21.527294686,21.3357705314,19.3415458937,1.9224637681,10000
2024-03-31 22:44:21,2,10.3,11.2,10.8,7.3333333333,0,0,9.1778743961,98.2125603865,0.0386859903,0.8937198068,21.5256038647,21.3354396135,19.3425120773,1.9227536232,10000
2024-03-31 22:45:21,1,10.4,11.2,10.9,7.5,0,0,9.172826087,98.2173913043,0.0395652174,0.8913043478,21.5239130435,21.3351086957,19.3434782609,1.9230434783,10000
2024-03-31 22:46:21,0.9866666667,10.384,11.1893333333,10.8813333333,7.6666666667,0,0,9.1677777778,98.2222222222,0.0404444444,0.8888888889,21.5222222222,21.3347777778,19.3444444444,1.9233333333,10000
2024-03-31 22:47:21,0.9733333333,10.368,11.1786666667,10.8626666667,7.8333333333,0,0,9.1627294686,98.2270531401,0.0413236715,0.88647343,21.520531401,21.3344468599,19.345410628,1.9236231884,10000
2024-03-31 22:48:21,0.96,10.352,11.168,10.844,8,0,0,9.1576811594,98.231884058,0.0422028986,0.884057971,21.5188405797,21.334115942,19.3463768116,1.9239130435,10000
2024-03-31 22:49:21,0.9466666667,10.336,11.1573333333,10.8253333333,8.1666666667,0,0,9.1526328502,98.2367149758,0.0430821256,0.8816425121,21.5171497585,21.3337850242,19.3473429952,1.9242028986,10000
2024-03-31 22:50:21,0.9333333333,10.32,11.1466666667,10.8066666667,8.3333333333,0,0,9.1475845411,98.2415458937,0.0439613527,0.8792270531,21.5154589372,21.3334541063,19.3483091787,1.9244927536,10000
2024-03-31 22:51:21,0.92,10.304,11.136,10.788,8.5,0,0,9.1425362319,98.2463768116,0.0448405797,0.8768115942,21.5137681159,21.3331231884,19.3492753623,1.9247826087,10000
2024-03-31 22:52:21,0.9066666667,10.288,11.1253333333,10.7693333333,8.6666666667,0,0,9.1374879227,98.2512077295,0.0457198068,0.8743961353,21.5120772947,21.3327922705,19.3502415459,1.9250724638,10000
2024-03-31 22:53:21,0.8933333333,10.272,11.1146666667,10.7506666667,8.8333333333,0,0,9.1324396135,98.2560386473,0.0465990338,0.8719806763,21.5103864734,21.3324613527,19.3512077295,1.9253623188,10000
2024-03-31 22:54:21,0.88,10.256,11.104,10.732,9,0,0,9.1273913043,98.2608695652,0.0474782609,0.8695652174,21.5086956522,21.3321304348,19.352173913,1.9256521739,10000
2024-03-31 22:55:21,0.8666666667,10.24,11.0933333333,10.7133333333,9.1666666667,0,0,9.1223429952,98.2657004831,0.0483574879,0.8671497585,21.5070048309,21.3317995169,19.3531400966,1.925942029,10000
2024-03-31 22:56:21,0.8533333333,10.224,11.0826666667,10.6946666667,9.3333333333,0,0,9.117294686,98.270531401,0.049236715,0.8647342995,21.5053140097,21.331468599,19.3541062802,1.9262318841,10000
2024-03-31 22:57:21,0.84,10.208,11.072,10.676,9.5,0,0,9.1122463768,98.2753623188,0.050115942,0.8623188406,21.5036231884,21.3311376812,19.3550724638,1.9265217391,10000
2024-03-31 22:58:21,0.8266666667,10.192,11.0613333333,10.6573333333,9.6666666667,0,0,9.1071980676,98.2801932367,0.0509951691,0.8599033816,21.5019323671,21.3308067633,19.3560386473,1.9268115942,10000
2024-03-31 22:59:21,0.8133333333,10.176,11.0506666667,10.6386666667,9.8333333333,0,0,9.1021497585,98.2850241546,0.0518743961,0.8574879227,21.5002415459,21.3304758454,19.3570048309,1.9271014493,10000
2024-03-31 23:00:21,0.8,10.16,11.04,10.62,10,0,0,9.0971014493,98.2898550725,0.0527536232,0.8550724638,21.4985507246,21.3301449275,19.3579710145,1.9273913043,10000
2024-03-31 23:01:21,0.7866666667,10.144,11.0293333333,10.6013333333,10.1666666667,0,0,9.0920531401,98.2946859903,0.0536328502,0.8526570048,21.4968599034,21.3298140097,19.3589371981,1.9276811594,10000
2024-03-31 23:02:21,0.7733333333,10.128,11.0186666667,10.5826666667,10.3333333333,0,0,9.0870048309,98.2995169082,0.0545120773,0.8502415459,21.4951690821,21.3294830918,19.3599033816,1.9279710145,10000
2024-03-31 23:03:21,0.76,10.112,11.008,10.564,10.5,0,0,9.0819565217,98.3043478261,0.0553913043,0.847826087,21.4934782609,21.3291521739,19.3608695652,1.9282608696,10000
2024-03-31 23:04:21,0.7466666667,10.096,10.9973333333,10.5453333333,10.6666666667,0,0,9.0769082126,98.309178744,0.0562705314,0.845410628,21.4917874396,21.328821256,19.3618357488,1.9285507246,10000
2024-03-31 23:05:21,0.7333333333,10.08,10.9866666667,10.5266666667,10.8333333333,0,0,9.0718599034,98.3140096618,0.0571497585,0.8429951691,21.4900966184,21.3284903382,19.3628019324,1.9288405797,10000
2024-03-31 23:06:21,0.72,10.064,10.976,10.508,11,0,0,9.0668115942,98.3188405797,0.0580289855,0.8405797101,21.4884057971,21.3281594203,19.3637681159,1.9291304348,10000
2024-03-31 23:07:21,0.7066666667,10.048,10.9653333333,10.4893333333,11.1666666667,0,0,9.061763285,98.3236714976,0.0589082126,0.8381642512,21.4867149758,21.3278285024,19.3647342995,1.9294202899,10000
2024-03-31 23:08:21,0.6933333333,10.032,10.9546666667,10.4706666667,11.3333333333,0,0,9.0567149758,98.3285024155,0.0597874396,0.8357487923,21.4850241546,21.3274975845,19.3657004831,1.9297101449,10000
2024-03-31 23:09:21,0.68,10.016,10.944,10.452,11.5,0,0,9.0516666667,98.3333333333,0.0606666667,0.8333333333,21.4833333333,21.3271666667,19.3666666667,1.93,10000
2024-03-31 23:10:21,0.6666666667,10,10.9333333333,10.4333333333,11.6666666667,0,0,9.0466183575,98.3381642512,0.0615458937,0.8309178744,21.4816425121,21.3268357488,19.3676328502,1.9302898551,10000
2024-03-31 23:11:21,0.6533333333,9.984,10.9226666667,10.4146666667,11.8333333333,0,0,9.0415700483,98.3429951691,0.0624251208,0.8285024155,21.4799516908,21.3265048309,19.3685990338,1.9305797101,10000
2024-03-31 23:12:21,0.64,9.968,10.912,10.396,12,0,0,9.0365217391,98.347826087,0.0633043478,0.8260869565,21.4782608696,21.326173913,19.3695652174,1.9308695652,10000
2024-03-31 23:13:21,0.6266666667,9.952,10.9013333333,10.3773333333,12.1666666667,0,0,9.03147343,98.3526570048,0.0641835749,0.8236714976,21.4765700483,21.3258429952,19.370531401,1.9311594203,10000
2024-03-31 23:14:21,0.6133333333,9.936,10.8906666667,10.3586666667,12.3333333333,0,0,9.0264251208,98.3574879227,0.0650628019,0.8212560386,21.4748792271,21.3255120773,19.3714975845,1.9314492754,10000
2024-03-31 23:15:21,0.6,9.92,10.88,10.34,12.5,0,0,9.0213768116,98.3623188406,0.065942029,0.8188405797,21.4731884058,21.3251811594,19.3724637681,1.9317391304,10000
2024-03-31 23:16:21,0.5866666667,9.904,10.8693333333,10.3213333333,12.6666666667,0,0,9.0163285024,98.3671497585,0.066821256,0.8164251208,21.4714975845,21.3248502415,19.3734299517,1.9320289855,10000
2024-03-31 23:17:21,0.5733333333,9.888,10.8586666667,10.3026666667,12.8333333333,0,0,9.0112801932,98.3719806763,0.0677004831,0.8140096618,21.4698067633,21.3245193237,19.3743961353,1.9323188406,10000
2024-03-31 23:18:21,0.56,9.872,10.848,10.284,13,0,0,9.0062318841,98.3768115942,0.0685797101,0.8115942029,21.468115942,21.3241884058,19.3753623188,1.9326086957,10000
2024-03-31 23:19:21,0.5466666667,9.856,10.8373333333,10.2653333333,13.1666666667,0,0,9.0011835749,98.3816425121,0.0694589372,0.809178744,21.4664251208,21.3238574879,19.3763285024,1.9328985507,10000
2024-03-31 23:20:21,0.5333333333,9.84,10.8266666667,10.2466666667,13.3333333333,0,0,8.9961352657,98.38647343,0.0703381643,0.806763285,21.4647342995,21.32352657,19.377294686,1.9331884058,10000
2024-03-31 23:21:21,0.52,9.824,10.816,10.228,13.5,0,0,8.9910869565,98.3913043478,0.0712173913,0.8043478261,21.4630434783,21.3231956522,19.3782608696,1.9334782609,10000
2024-03-31 23:22:21,0.5066666667,9.808,10.8053333333,10.2093333333,13.6666666667,0,0,8.9860386473,98.3961352657,0.0720966184,0.8019323671,21.461352657,21.3228647343,19.3792270531,1.9337681159,10000
2024-03-31 23:23:21,0.4933333333,9.792,10.7946666667,10.1906666667,13.8333333333,0,0,8.9809903382,98.4009661836,0.0729758454,0.7995169082,21.4596618357,21.3225338164,19.3801932367,1.934057971,10000
2024-03-31 23:24:21,0.48,9.776,10.784,10.172,14,0,0,8.975942029,98.4057971014,0.0738550725,0.7971014493,21.4579710145,21.3222028986,19.3811594203,1.9343478261,10000
2024-03-31 23:25:21,0.4666666667,9.76,10.7733333333,10.1533333333,14.1666666667,0,0,8.9708937198,98.4106280193,0.0747342995,0.7946859903,21.4562801932,21.3218719807,19.3821256039,1.9346376812,10000
2024-03-31 23:26:21,0.4533333333,9.744,10.7626666667,10.1346666667,14.3333333333,0,0,8.9658454106,98.4154589372,0.0756135266,0.7922705314,21.454589372,21.3215410628,19.3830917874,1.9349275362,10000
2024-03-31 23:27:21,0.44,9.728,10.752,10.116,14.5,0,0,8.9607971014,98.4202898551,0.0764927536,0.7898550725,21.4528985507,21.3212101449,19.384057971,1.9352173913,10000
2024-03-31 23:28:21,0.4266666667,9.712,10.7413333333,10.0973333333,14.6666666667,0,0,8.9557487923,98.4251207729,0.0773719807,0.7874396135,21.4512077295,21.3208792271,19.3850241546,1.9355072464,10000
2024-03-31 23:29:21,0.4133333333,9.696,10.7306666667,10.0786666667,14.8333333333,0,0,8.9507004831,98.4299516908,0.0782512077,0.7850241546,21.4495169082,21.3205483092,19.3859903382,1.9357971014,10000
2024-03-31 23:30:21,0.4,9.68,10.72,10.06,15,0,0,8.9456521739,98.4347826087,0.0791304348,0.7826086957,21.447826087,21.3202173913,19.3869565217,1.9360869565,10000
2024-03-31 23:31:21,0.3866666667,9.664,10.7093333333,10.0413333333,15.1666666667,0,0,8.9406038647,98.4396135266,0.0800096618,0.7801932367,21.4461352657,21.3198864734,19.3879227053,1.9363768116,10000
2024-03-31 23:32:21,0.3733333333,9.648,10.6986666667,10.0226666667,15.3333333333,0,0,8.9355555556,98.4444444444,0.0808888889,0.7777777778,21.4444444444,21.3195555556,19.3888888889,1.9366666667,10000
2024-03-31 23:33:21,0.36,9.632,10.688,10.004,15.5,0,0,8.9305072464,98.4492753623,0.0817681159,0.7753623188,21.4427536232,21.3192246377,19.3898550725,1.9369565217,10000
2024-03-31 23:34:21,0.3466666667,9.616,10.6773333333,9.9853333333,15.6666666667,0,0,8.9254589372,98.4541062802,0.082647343,0.7729468599,21.4410628019,21.3188937198,19.390821256,1.9372463768,10000
2024-03-31 23:35:21,0.3333333333,9.6,10.6666666667,9.9666666667,15.8333333333,0,0,8.920410628,98.4589371981,0.08352657,0.770531401,21.4393719807,21.3185628019,19.3917874396,1.9375362319,10000
2024-03-31 23:36:21,0.32,9.584,10.656,9.948,16,0,0,8.9153623188,98.4637681159,0.0844057971,0.768115942,21.4376811594,21.3182318841,19.3927536232,1.937826087,10000
2024-03-31 23:37:21,0.3066666667,9.568,10.6453333333,9.9293333333,16.1666666667,0,0,8.9103140097,98.4685990338,0.0852850242,0.7657004831,21.4359903382,21.3179009662,19.3937198068,1.938115942,10000
2024-03-31 23:38:21,0.2933333333,9.552,10.6346666667,9.9106666667,16.3333333333,0,0,8.9052657005,98.4734299517,0.0861642512,0.7632850242,21.4342995169,21.3175700483,19.3946859903,1.9384057971,10000
2024-03-31 23:39:21,0.28,9.536,10.624,9.892,16.5,0,0,8.9002173913,98.4782608696,0.0870434783,0.7608695652,21.4326086957,21.3172391304,19.3956521739,1.9386956522,10000
2024-03-31 23:40:21,0.2666666667,9.52,10.6133333333,9.8733333333,16.6666666667,0,0,8.8951690821,98.4830917874,0.0879227053,0.7584541063,21.4309178744,21.3169082126,19.3966183575,1.9389855072,10000
2024-03-31 23:41:21,0.2533333333,9.504,10.6026666667,9.8546666667,16.8333333333,0,0,8.8901207729,98.4879227053,0.0888019324,0.7560386473,21.4292270531,21.3165772947,19.3975845411,1.9392753623,10000
2024-03-31 23:42:21,0.24,9.488,10.592,9.836,17,0,0,8.8850724638,98.4927536232,0.0896811594,0.7536231884,21.4275362319,21.3162463768,19.3985507246,1.9395652174,10000
2024-03-31 23:43:21,0.2266666667,9.472,10.5813333333,9.8173333333,17.1666666667,0,0,8.8800241546,98.4975845411,0.0905603865,0.7512077295,21.4258454106,21.3159154589,19.3995169082,1.9398550725,10000
2024-03-31 23:44:21,0.2133333333,9.456,10.5706666667,9.7986666667,17.3333333333,0,0,8.8749758454,98.5024154589,0.0914396135,0.7487922705,21.4241545894,21.3155845411,19.4004830918,1.9401449275,10000
2024-03-31 23:45:21,0.2,9.44,10.56,9.78,17.5,0,0,8.8699275362,98.5072463768,0.0923188406,0.7463768116,21.4224637681,21.3152536232,19.4014492754,1.9404347826,10000
2024-03-31 23:46:21,0.1866666667,9.424,10.5493333333,9.7613333333,17.6666666667,0,0,8.8648792271,98.5120772947,0.0931980676,0.7439613527,21.4207729469,21.3149227053,19.4024154589,1.9407246377,10000
2024-03-31 23:47:21,0.1733333333,9.408,10.5386666667,9.7426666667,17.8333333333,0,0,8.8598309179,98.5169082126,0.0940772947,0.7415458937,21.4190821256,21.3145917874,19.4033816425,1.9410144928,10000
2024-03-31 23:48:21,0.16,9.392,10.528,9.724,18,0,0,8.8547826087,98.5217391304,0.0949565217,0.7391304348,21.4173913043,21.3142608696,19.4043478261,1.9413043478,10000
2024-03-31 23:49:21,0.1466666667,9.376,10.5173333333,9.7053333333,18.1666666667,0,0,8.8497342995,98.5265700483,0.0958357488,0.7367149758,21.4157004831,21.3139299517,19.4053140097,1.9415942029,10000
2024-03-31 23:50:21,0.1333333333,9.36,10.5066666667,9.6866666667,18.3333333333,0,0,8.8446859903,98.5314009662,0.0967149758,0.7342995169,21.4140096618,21.3135990338,19.4062801932,1.941884058,10000
2024-03-31 23:51:21,0.12,9.344,10.496,9.668,18.5,0,0,8.8396376812,98.5362318841,0.0975942029,0.731884058,21.4123188406,21.3132681159,19.4072463768,1.942173913,10000
2024-03-31 23:52:21,0.1066666667,9.328,10.4853333333,9.6493333333,18.6666666667,0,0,8.834589372,98.5410628019,0.09847343,0.729468599,21.4106280193,21.3129371981,19.4082125604,1.9424637681,10000
2024-03-31 23:53:21,0.0933333333,9.312,10.4746666667,9.6306666667,18.8333333333,0,0,8.8295410628,98.5458937198,0.099352657,0.7270531401,21.4089371981,21.3126062802,19.409178744,1.9427536232,10000
2024-03-31 23:54:21,0.08,9.296,10.464,9.612,19,0,0,8.8244927536,98.5507246377,0.1002318841,0.7246376812,21.4072463768,21.3122753623,19.4101449275,1.9430434783,10000
2024-03-31 23:55:21,0.0666666667,9.28,10.4533333333,9.5933333333,19.1666666667,0,0,8.8194444444,98.5555555556,0.1011111111,0.7222222222,21.4055555556,21.3119444444,19.4111111111,1.9433333333,10000
2024-03-31 23:56:21,0.0533333333,9.264,10.4426666667,9.5746666667,19.3333333333,0,0,8.8143961353,98.5603864734,0.1019903382,0.7198067633,21.4038647343,21.3116135266,19.4120772947,1.9436231884,10000
2024-03-31 23:57:21,0.04,9.248,10.432,9.556,19.5,0,0,8.8093478261,98.5652173913,0.1028695652,0.7173913043,21.402173913,21.3112826087,19.4130434783,1.9439130435,10000
2024-03-31 23:58:21,0.0266666667,9.232,10.4213333333,9.5373333333,19.6666666667,0,0,8.8042995169,98.5700483092,0.1037487923,0.7149758454,21.4004830918,21.3109516908,19.4140096618,1.9442028986,10000
2024-03-31 23:59:21,0.0133333333,9.216,10.4106666667,9.5186666667,19.8333333333,0,0,8.7992512077,98.5748792271,0.1046280193,0.7125603865,21.3987922705,21.3106207729,19.4149758454,1.9444927536,10000
2024-04-01 00:00:21,0,9.2,10.4,9.5,20,0,0,8.7942028986,98.5797101449,0.1055072464,0.7101449275,21.3971014493,21.3102898551,19.415942029,1.9447826087,10000
2024-04-01 00:01:21,1,9.2,10.3,9.4,20.1666666667,0,0,8.7891545894,98.5845410628,0.1063864734,0.7077294686,21.395410628,21.3099589372,19.4169082126,1.9450724638,10000
2024-04-01 00:02:21,0,9.1,10.3,9.1,20.3333333333,0,0,8.7841062802,98.5893719807,0.1072657005,0.7053140097,21.3937198068,21.3096280193,19.4178743961,1.9453623188,10000
2024-04-01 00:03:21,1,9.1,10.4,9.4,20.5,0,0,8.779057971,98.5942028986,0.1081449275,0.7028985507,21.3920289855,21.3092971014,19.4188405797,1.9456521739,10000
2024-04-01 00:04:21,0,9.2,10.4,9.5,20.6666666667,0,0,8.7740096618,98.5990338164,0.1090241546,0.7004830918,21.3903381643,21.3089661836,19.4198067633,1.945942029,10000
2024-04-01 00:05:21,1,9.3,10.6,9.5,20.8333333333,0,0,8.7689613527,98.6038647343,0.1099033816,0.6980676329,21.388647343,21.3086352657,19.4207729469,1.9462318841,10000
2024-04-01 00:06:21,1,9.3,10.5,9.6,21,0,0,8.7639130435,98.6086956522,0.1107826087,0.6956521739,21.3869565217,21.3083043478,19.4217391304,1.9465217391,10000
2024-04-01 00:07:21,1,9.4,10.4,9.4,21.1666666667,0,0,8.7588647343,98.61352657,0.1116618357,0.693236715,21.3852657005,21.30797343,19.422705314,1.9468115942,10000
2024-04-01 00:08:21,1,9.4,10.5,9.5,21.3333333333,0,0,8.7538164251,98.6183574879,0.1125410628,0.690821256,21.3835748792,21.3076425121,19.4236714976,1.9471014493,10000
2024-04-01 00:09:21,0,9.5,10.4,9.7,21.5,0,0,8.7487681159,98.6231884058,0.1134202899,0.6884057971,21.381884058,21.3073115942,19.4246376812,1.9473913043,10000
2024-04-01 00:10:21,0,9.5,10.4,9.5,21.6666666667,0,0,8.7437198068,98.6280193237,0.1142995169,0.6859903382,21.3801932367,21.3069806763,19.4256038647,1.9476811594,10000
2024-04-01 00:11:21,0,9.4894117647,10.3894117647,9.4929411765,21.8333333333,0,0,8.7386714976,98.6328502415,0.115178744,0.6835748792,21.3785024155,21.3066497585,19.4265700483,1.9479710145,10000
2024-04-01 00:12:21,0,9.4788235294,10.3788235294,9.4858823529,22,0,0,8.7336231884,98.6376811594,0.116057971,0.6811594203,21.3768115942,21.3063188406,19.4275362319,1.9482608696,10000
2024-04-01 00:13:21,0,9.4682352941,10.3682352941,9.4788235294,22.1666666667,0,0,8.7285748792,98.6425120773,0.1169371981,0.6787439614,21.3751207729,21.3059879227,19.4285024155,1.9485507246,10000
2024-04-01 00:14:21,0,9.4576470588,10.3576470588,9.4717647059,22.3333333333,0,0,8.72352657,98.6473429952,0.1178164251,0.6763285024,21.3734299517,21.3056570048,19.429468599,1.9488405797,10000
2024-04-01 00:15:21,0,9.4470588235,10.3470588235,9.4647058824,22.5,0,0,8.7184782609,98.652173913,0.1186956522,0.6739130435,21.3717391304,21.305326087,19.4304347826,1.9491304348,10000
2024-04-01 00:16:21,0,9.4364705882,10.3364705882,9.4576470588,22.6666666667,0,0,8.7134299517,98.6570048309,0.1195748792,0.6714975845,21.3700483092,21.3049951691,19.4314009662,1.9494202899,10000
2024-04-01 00:17:21,0,9.4258823529,10.3258823529,9.4505882353,22.8333333333,0,0,8.7083816425,98.6618357488,0.1204541063,0.6690821256,21.3683574879,21.3046642512,19.4323671498,1.9497101449,10000
2024-04-01 00:18:21,0,9.4152941176,10.3152941176,9.4435294118,23,0,0,8.7033333333,98.6666666667,0.1213333333,0.6666666667,21.3666666667,21.3043333333,19.4333333333,1.95,10000
2024-04-01 00:19:21,0,9.4047058824,10.3047058824,9.4364705882,23.1666666667,0,0,8.6982850242,98.6714975845,0.1222125604,0.6642512077,21.3649758454,21.3040024155,19.4342995169,1.9502898551,10000
2024-04-01 00:20:21,0,9.3941176471,10.2941176471,9.4294117647,23.3333333333,0,0,8.693236715,98.6763285024,0.1230917874,0.6618357488,21.3632850242,21.3036714976,19.4352657005,1.9505797101,10000
2024-04-01 00:21:21,0,9.3835294118,10.2835294118,9.4223529412,23.5,0,0,8.6881884058,98.6811594203,0.1239710145,0.6594202899,21.3615942029,21.3033405797,19.4362318841,1.9508695652,10000
2024-04-01 00:22:21,0,9.3729411765,10.2729411765,9.4152941176,23.6666666667,0,0,8.6831400966,98.6859903382,0.1248502415,0.6570048309,21.3599033816,21.3030096618,19.4371980676,1.9511594203,10000
2024-04-01 00:23:21,0,9.3623529412,10.2623529412,9.4082352941,23.8333333333,0,0,8.6780917874,98.690821256,0.1257294686,0.654589372,21.3582125604,21.302678744,19.4381642512,1.9514492754,10000
2024-04-01 00:24:21,0,9.3517647059,10.2517647059,9.4011764706,24,0,0,8.6730434783,98.6956521739,0.1266086957,0.652173913,21.3565217391,21.3023478261,19.4391304348,1.9517391304,10000
2024-04-01 00:25:21,0,9.3411764706,10.2411764706,9.3941176471,24.1666666667,0,0,8.6679951691,98.7004830918,0.1274879227,0.6497584541,21.3548309179,21.3020169082,19.4400966184,1.9520289855,10000
2024-04-01 00:26:21,0,9.3305882353,10.2305882353,9.3870588235,24.3333333333,0,0,8.6629468599,98.7053140097,0.1283671498,0.6473429952,21.3531400966,21.3016859903,19.4410628019,1.9523188406,10000
2024-04-01 00:27:21,0,9.32,10.22,9.38,24.5,0,0,8.6578985507,98.7101449275,0.1292463768,0.6449275362,21.3514492754,21.3013550725,19.4420289855,1.9526086957,10000
2024-04-01 00:28:21,0,9.3094117647,10.2094117647,9.3729411765,24.6666666667,0,0,8.6528502415,98.7149758454,0.1301256039,0.6425120773,21.3497584541,21.3010241546,19.4429951691,1.9528985507,10000
2024-04-01 00:29:21,0,9.2988235294,10.1988235294,9.3658823529,24.8333333333,0,0,8.6478019324,98.7198067633,0.1310048309,0.6400966184,21.3480676329,21.3006932367,19.4439613527,1.9531884058,10000
2024-04-01 00:30:21,0,9.2882352941,10.1882352941,9.3588235294,25,0,0,8.6427536232,98.7246376812,0.131884058,0.6376811594,21.3463768116,21.3003623188,19.4449275362,1.9534782609,10000
2024-04-01 00:31:21,0,9.2776470588,10.1776470588,9.3517647059,25.1666666667,0,0,8.637705314,98.729468599,0.132763285,0.6352657005,21.3446859903,21.300031401,19.4458937198,1.9537681159,10000
2024-04-01 00:32:21,0,9.2670588235,10.1670588235,9.3447058824,25.3333333333,0,0,8.6326570048,98.7342995169,0.1336425121,0.6328502415,21.3429951691,21.2997004831,19.4468599034,1.954057971,10000
2024-04-01 00:33:21,0,9.2564705882,10.1564705882,9.3376470588,25.5,0,0,8.6276086957,98.7391304348,0.1345217391,0.6304347826,21.3413043478,21.2993695652,19.447826087,1.9543478261,10000
2024-04-01 00:34:21,0,9.2458823529,10.1458823529,9.3305882353,25.6666666667,0,0,8.6225603865,98.7439613527,0.1354009662,0.6280193237,21.3396135266,21.2990386473,19.4487922705,1.9546376812,10000
2024-04-01 00:35:21,0,9.2352941176,10.1352941176,9.3235294118,25.8333333333,0,0,8.6175120773,98.7487922705,0.1362801932,0.6256038647,21.3379227053,21.2987077295,19.4497584541,1.9549275362,10000
2024-04-01 00:36:21,0,9.2247058824,10.1247058824,9.3164705882,26,0,0,8.6124637681,98.7536231884,0.1371594203,0.6231884058,21.3362318841,21.2983768116,19.4507246377,1.9552173913,10000
2024-04-01 00:37:21,0,9.2141176471,10.1141176471,9.3094117647,26.1666666667,0,0,8.6074154589,98.7584541063,0.1380386473,0.6207729469,21.3345410628,21.2980458937,19.4516908213,1.9555072464,10000
2024-04-01 00:38:21,0,9.2035294118,10.1035294118,9.3023529412,26.3333333333,0,0,8.6023671498,98.7632850242,0.1389178744,0.6183574879,21.3328502415,21.2977149758,19.4526570048,1.9557971014,10000
2024-04-01 00:39:21,0,9.1929411765,10.0929411765,9.2952941176,26.5,0,0,8.5973188406,98.768115942,0.1397971014,0.615942029,21.3311594203,21.297384058,19.4536231884,1.9560869565,10000
2024-04-01 00:40:21,0,9.1823529412,10.0823529412,9.2882352941,26.6666666667,0,0,8.5922705314,98.7729468599,0.1406763285,0.61352657,21.329468599,21.2970531401,19.454589372,1.9563768116,10000
2024-04-01 00:41:21,0,9.1717647059,10.0717647059,9.2811764706,26.8333333333,0,0,8.5872222222,98.7777777778,0.1415555556,0.6111111111,21.3277777778,21.2967222222,19.4555555556,1.9566666667,10000
2024-04-01 00:42:21,0,9.1611764706,10.0611764706,9.2741176471,27,0,0,8.582173913,98.7826086957,0.1424347826,0.6086956522,21.3260869565,21.2963913043,19.4565217391,1.9569565217,10000
2024-04-01 00:43:21,0,9.1505882353,10.0505882353,9.2670588235,27.1666666667,0,0,8.5771256039,98.7874396135,0.1433140097,0.6062801932,21.3243961353,21.2960603865,19.4574879227,1.9572463768,10000
2024-04-01 00:44:21,0,9.14,10.04,9.26,27.3333333333,0,0,8.5720772947,98.7922705314,0.1441932367,0.6038647343,21.322705314,21.2957294686,19.4584541063,1.9575362319,10000
2024-04-01 00:45:21,0,9.1294117647,10.0294117647,9.2529411765,27.5,0,0,8.5670289855,98.7971014493,0.1450724638,0.6014492754,21.3210144928,21.2953985507,19.4594202899,1.957826087,10000
2024-04-01 00:46:21,0,9.1188235294,10.0188235294,9.2458823529,27.6666666667,0,0,8.5619806763,98.8019323671,0.1459516908,0.5990338164,21.3193236715,21.2950676329,19.4603864734,1.958115942,10000
2024-04-01 00:47:21,0,9.1082352941,10.0082352941,9.2388235294,27.8333333333,0,0,8.5569323671,98.806763285,0.1468309179,0.5966183575,21.3176328502,21.294736715,19.461352657,1.9584057971,10000
2024-04-01 00:48:21,0,9.0976470588,9.9976470588,9.2317647059,28,0,0,8.551884058,98.8115942029,0.1477101449,0.5942028986,21.315942029,21.2944057971,19.4623188406,1.9586956522,10000
2024-04-01 00:49:21,0,9.0870588235,9.9870588235,9.2247058824,28.1666666667,0,0,8.5468357488,98.8164251208,0.148589372,0.5917874396,21.3142512077,21.2940748792,19.4632850242,1.9589855072,10000
2024-04-01 00:50:21,0,9.0764705882,9.9764705882,9.2176470588,28.3333333333,0,0,8.5417874396,98.8212560386,0.149468599,0.5893719807,21.3125603865,21.2937439614,19.4642512077,1.9592753623,10000
2024-04-01 00:51:21,0,9.0658823529,9.9658823529,9.2105882353,28.5,0,0,8.5367391304,98.8260869565,0.1503478261,0.5869565217,21.3108695652,21.2934130435,19.4652173913,1.9595652174,10000
2024-04-01 00:52:21,0,9.0552941176,9.9552941176,9.2035294118,28.6666666667,0,0,8.5316908213,98.8309178744,0.1512270531,0.5845410628,21.309178744,21.2930821256,19.4661835749,1.9598550725,10000
2024-04-01 00:53:21,0,9.0447058824,9.9447058824,9.1964705882,28.8333333333,0,0,8.5266425121,98.8357487923,0.1521062802,0.5821256039,21.3074879227,21.2927512077,19.4671497585,1.9601449275,10000
